"seq","sec","x","y"
8968,44.84,-6.747220993041992,0.3024594783782959
8969,44.845,-6.746695518493652,0.30988723039627075
8970,44.85,-6.746175765991211,0.31731534004211426
8971,44.855,-6.74566125869751,0.32474392652511597
8972,44.86,-6.745152950286865,0.33217287063598633
8973,44.865,-6.744650363922119,0.3396022319793701
8974,44.87,-6.744153022766113,0.34703195095062256
8975,44.875,-6.743661880493164,0.35446202754974365
8976,44.88,-6.743175983428955,0.3618925213813782
8977,44.885,-6.742696285247803,0.36932337284088135
8978,44.89,-6.742222309112549,0.3767545819282532
8979,44.895,-6.741754531860352,0.38418614864349365
8980,44.9,-6.7412919998168945,0.39161813259124756
8981,44.905,-6.740835189819336,0.3990504741668701
8982,44.91,-6.740384578704834,0.40648311376571655
8983,44.915,-6.740027904510498,0.41243481636047363
8984,44.92,-6.739684581756592,0.41837239265441895
8985,44.925,-6.739353179931641,0.42431050539016724
8986,44.93,-6.739034175872803,0.4302493929862976
8987,44.935,-6.73872709274292,0.43618881702423096
8988,44.94,-6.73843240737915,0.4421289563179016
8989,44.945,-6.738150119781494,0.44806969165802
8990,44.95,-6.737879753112793,0.4540109634399414
8991,44.955,-6.737621784210205,0.45995277166366577
8992,44.96,-6.737375736236572,0.4658951163291931
8993,44.965,-6.737142086029053,0.47183793783187866
8994,44.97,-6.7369208335876465,0.4777812361717224
8995,44.975,-6.736711502075195,0.4837249517440796
8996,44.98,-6.736514091491699,0.4896690845489502
8997,44.985,-6.736329555511475,0.495613694190979
8998,44.99,-6.736156940460205,0.5015586018562317
8999,44.995,-6.735996723175049,0.507503867149353
9000,45.0,-6.7358479499816895,0.5134493708610535
9001,45.005,-6.735712051391602,0.5193952918052673
9002,45.01,-6.735588550567627,0.5253413319587708
9003,45.015,-6.735466003417969,0.5318647623062134
9004,45.02,-6.735330581665039,0.5383937954902649
9005,45.025,-6.735183238983154,0.5449225902557373
9006,45.03,-6.73502254486084,0.5514510869979858
9007,45.035,-6.734849452972412,0.5579792261123657
9008,45.04,-6.734663486480713,0.564507007598877
9009,45.045,-6.7344651222229,0.5710343718528748
9010,45.05,-6.734253883361816,0.5775613784790039
9011,45.055,-6.734029769897461,0.5840879678726196
9012,45.06,-6.733793258666992,0.5906140804290771
9013,45.065,-6.733543872833252,0.5971397161483765
9014,45.07,-6.73328161239624,0.6036648154258728
9015,45.075,-6.733006954193115,0.6101894378662109
9016,45.08,-6.732719421386719,0.6167135834693909
9017,45.085,-6.732419013977051,0.6232370734214783
9018,45.09,-6.7321062088012695,0.6297599077224731
9019,45.095,-6.731780529022217,0.636282205581665
9020,45.1,-6.731442451477051,0.6428038477897644
9021,45.105,-6.731091499328613,0.6493248343467712
